timestamp,exchange,period,instrument,base,quote,price
2023-04-29 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1912.95866966116
2023-04-29 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1915.93560630654
2023-04-29 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1912.22879883009
2023-04-29 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1910.95893563081
2023-04-29 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1912.86072410449
2023-04-29 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1912.31126767507
2023-04-29 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1908.33823937545
2023-04-29 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1907.63418961444
2023-04-29 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.36078441734
2023-04-29 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.78207735836
2023-04-29 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1908.16981082496
2023-04-29 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.54661999034
2023-04-29 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.97722976032
2023-04-29 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1892.02853464893
2023-04-29 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1894.2097870195
2023-04-29 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.77104134841
2023-04-29 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1898.84045591788
2023-04-29 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.59390675636
2023-04-29 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1898.12697125103
2023-04-29 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1899.23905611856
2023-04-29 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.42602419063
2023-04-29 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.53853719348
2023-04-29 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.21391919615
2023-04-29 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.86987916955
2023-04-29 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.54999771436
2023-04-29 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.07491621424
2023-04-29 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.01317457299
2023-04-29 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.74150831569
2023-04-29 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.46958798119
2023-04-29 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.41660557229
2023-04-29 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.4154772223
2023-04-29 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.08606829035
2023-04-29 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.30749029536
2023-04-29 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.47742280592
2023-04-29 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.97904297149
2023-04-29 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1901.42200847955
2023-04-29 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.91487245914
2023-04-29 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.30039727148
2023-04-30 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1907.15826748713
2023-04-30 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.85393585807
2023-04-30 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.11044513472
2023-04-30 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.13037000383
2023-04-30 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1900.67132346662
2023-04-30 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1900.38310943139
2023-04-30 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1900.46676392378
2023-04-30 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1898.69314990236
2023-04-30 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1896.97801517143
2023-04-30 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1896.58439800826
2023-04-30 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.76355286917
2023-04-30 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.79343610478
2023-04-30 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1898.46059368522
2023-04-30 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1899.42765439631
2023-04-30 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.27446832235
2023-04-30 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1898.31997066649
2023-04-30 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1896.43785697842
2023-04-30 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1896.16983463169
2023-04-30 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.01148638168
2023-04-30 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1897.96677728374
2023-04-30 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1899.57543205148
2023-04-30 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1899.16404869407
2023-04-30 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1899.83713194625
2023-04-30 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1899.99464754323
2023-04-30 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1902.49329736251
2023-04-30 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.25241241574
2023-04-30 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.77487430209
2023-04-30 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.44152018297
2023-04-30 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.62567375134
2023-04-30 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.48002043178
2023-04-30 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.49860696598
2023-04-30 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.16231386635
2023-04-30 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.5315965532
2023-04-30 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.30572105892
2023-04-30 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.76121462223
2023-04-30 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1908.74496526323
2023-04-30 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.75926909747
2023-04-30 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.16831517373
2023-04-30 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.39458848137
2023-04-30 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.41564343034
2023-04-30 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.09121550426
2023-04-30 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1912.18129473048
2023-04-30 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1911.98775393861
2023-04-30 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1909.20673646996
2023-04-30 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.90484972067
2023-04-30 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.97913979741
2023-04-30 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.30333390487
2023-04-30 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1904.95420917155
2023-04-30 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1902.34772211578
2023-04-30 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1901.3681901287
2023-04-30 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1902.0827611723
2023-04-30 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1900.4089392944
2023-04-30 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1902.3502192792
2023-04-30 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.54167270631
2023-04-30 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.94768943756
2023-04-30 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.32217855658
2023-04-30 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.84930082827
2023-04-30 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1905.01373112801
2023-04-30 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.85416390935
2023-04-30 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1908.39491508254
2023-04-30 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1910.37144283273
2023-04-30 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1918.43663388847
2023-04-30 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1930.91035367845
2023-04-30 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1936.39398564561
2023-04-30 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1922.32317754366
2023-04-30 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1930.75124345973
2023-04-30 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1927.32037140319
2023-04-30 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1924.82890498225
2023-04-30 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1927.08315907447
2023-04-30 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1926.63034325378
2023-04-30 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1929.9182745089
2023-04-30 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1929.57612603634
2023-04-30 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1924.87293655628
2023-04-30 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1920.60421793795
2023-04-30 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1924.45230484402
2023-04-30 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1922.36869334949
2023-04-30 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1920.60974702275
2023-04-30 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1913.87842498643
2023-04-30 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1902.58851704307
2023-04-30 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1903.14687473538
2023-04-30 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1906.1417062407
2023-04-30 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1889.97261974102
2023-04-30 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1888.82695446332
2023-04-30 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1893.4039286765
2023-04-30 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1893.29948272745
2023-04-30 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1896.18734043775
2023-04-30 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1895.90653624798
2023-04-30 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1895.3836114986
2023-04-30 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1894.91863764931
2023-04-30 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1895.69458120405
2023-04-30 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1894.79935605819
2023-04-30 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1893.50007953913
2023-04-30 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1894.14870489523
2023-04-30 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1891.34410948434
2023-04-30 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1887.54582557035
2023-04-30 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1891.41389640467
2023-05-01 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1878.84064683621
2023-05-01 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1878.2177695549
2023-05-01 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1882.35731303102
2023-05-01 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1884.38569257311
2023-05-01 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1884.97376176205
2023-05-01 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1885.61202900037
2023-05-01 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1883.42628693492
2023-05-01 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1857.39659737933
2023-05-01 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1835.56970368659
2023-05-01 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1842.31049639624
2023-05-01 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.23607009248
2023-05-01 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.26896336526
2023-05-01 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.59600409806
2023-05-01 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.79037957001
2023-05-01 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1845.85586063537
2023-05-01 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.35320737828
2023-05-01 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.22108057552
2023-05-01 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1845.69758091041
2023-05-01 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1845.56723451337
2023-05-01 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.01473268183
2023-05-01 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.73214916789
2023-05-01 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1849.01456187382
2023-05-01 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1848.90530806274
2023-05-01 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1843.15540564804
2023-05-01 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.95156256377
2023-05-01 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.02754199677
2023-05-01 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1845.47136973295
2023-05-01 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.83168513591
2023-05-01 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1849.359434894
2023-05-01 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1851.62891635635
2023-05-01 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1850.6246424867
2023-05-01 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1849.77692710633
2023-05-01 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1850.02923124056
2023-05-01 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.80143775212
2023-05-01 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.89283671561
2023-05-01 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1848.71808988986
2023-05-01 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1848.29610071367
2023-05-01 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1849.43060879331
2023-05-01 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1852.35947196359
2023-05-01 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1848.96237114087
2023-05-01 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.62225753947
2023-05-01 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1848.80212329391
2023-05-01 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.22687320087
2023-05-01 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.67964213931
2023-05-01 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.08065297101
2023-05-01 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.07923072536
2023-05-01 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.49450596977
2023-05-01 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.49376303986
2023-05-01 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1846.82911362768
2023-05-01 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.59331015147
2023-05-01 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.35674980652
2023-05-01 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1850.54605296554
2023-05-01 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1850.23019501056
2023-05-01 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1848.30454596118
2023-05-01 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1849.72148159101
2023-05-01 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1847.94384007562
2023-05-01 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.07930648912
2023-05-01 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1843.57682251596
2023-05-01 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1842.5708196955
2023-05-01 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1840.34498554288
2023-05-01 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1843.16229521486
2023-05-01 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1840.38697624422
2023-05-01 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.40264161893
2023-05-01 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.95183113904
2023-05-01 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1835.32090245487
2023-05-01 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.15010401918
2023-05-01 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1826.93274231429
2023-05-01 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.18547066274
2023-05-01 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1837.45015989192
2023-05-01 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1840.14065128347
2023-05-01 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1838.14908420306
2023-05-01 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1835.64239435607
2023-05-01 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1839.63389269017
2023-05-01 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1838.28803014746
2023-05-01 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1834.78538622098
2023-05-01 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.88020616219
2023-05-01 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.80584693132
2023-05-01 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.34583409644
2023-05-01 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1814.88951392002
2023-05-01 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1817.82647797747
2023-05-01 20:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1815.00545372459
2023-05-01 20:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1817.05701661592
2023-05-01 20:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1815.71701806948
2023-05-01 20:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1819.3908413452
2023-05-01 21:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1814.60538987777
2023-05-01 21:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1815.82908640633
2023-05-01 21:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1820.91524611529
2023-05-01 21:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1826.59605765073
2023-05-01 22:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1824.94908423563
2023-05-01 22:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1823.15401528576
2023-05-01 22:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1826.68784812131
2023-05-01 22:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1830.09146954517
2023-05-01 23:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1827.0720027012
2023-05-01 23:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1830.09302621095
2023-05-01 23:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.77359111707
2023-05-01 23:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.49142963036
2023-05-02 00:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.88696143854
2023-05-02 00:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1830.22991138902
2023-05-02 00:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.4318355357
2023-05-02 00:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1834.81459779934
2023-05-02 01:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1834.80273497396
2023-05-02 01:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.71156515506
2023-05-02 01:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1833.0770058469
2023-05-02 01:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1834.11654275719
2023-05-02 02:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.78726467574
2023-05-02 02:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1827.29529406865
2023-05-02 02:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1827.91754846817
2023-05-02 02:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1826.87453031601
2023-05-02 03:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.36047297667
2023-05-02 03:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.17563172067
2023-05-02 03:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1825.97900266483
2023-05-02 03:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.63301627747
2023-05-02 04:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.79786883378
2023-05-02 04:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.66220433064
2023-05-02 04:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.10737406453
2023-05-02 04:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.67000345061
2023-05-02 05:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1827.46251439956
2023-05-02 05:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1827.69676713437
2023-05-02 05:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.91407952795
2023-05-02 05:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.96539984494
2023-05-02 06:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.99838709059
2023-05-02 06:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1830.27452715133
2023-05-02 06:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1827.8068757568
2023-05-02 06:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.57449353505
2023-05-02 07:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.43345189246
2023-05-02 07:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.69162266916
2023-05-02 07:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1836.86469628686
2023-05-02 07:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1834.02572703545
2023-05-02 08:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1835.03561023957
2023-05-02 08:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1838.17307341356
2023-05-02 08:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1837.79055811049
2023-05-02 08:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1835.36445081868
2023-05-02 09:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.90405156431
2023-05-02 09:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.08333456201
2023-05-02 09:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.32779971297
2023-05-02 09:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.64234466366
2023-05-02 10:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.81004380358
2023-05-02 10:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.93055105538
2023-05-02 10:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.53771274412
2023-05-02 10:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.53645063711
2023-05-02 11:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.06952186872
2023-05-02 11:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.0425150794
2023-05-02 11:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1833.32519408934
2023-05-02 11:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.88956753842
2023-05-02 12:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1833.12832653931
2023-05-02 12:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1833.05657205819
2023-05-02 12:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1830.46484351034
2023-05-02 12:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1835.79761060308
2023-05-02 13:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1834.43587610285
2023-05-02 13:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1832.25462437366
2023-05-02 13:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.53049307646
2023-05-02 13:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1829.23483941892
2023-05-02 14:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1831.40525638882
2023-05-02 14:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1828.75357429518
2023-05-02 14:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1844.41446737678
2023-05-02 14:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1857.44339580322
2023-05-02 15:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1853.4643432593
2023-05-02 15:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1850.59518896709
2023-05-02 15:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1858.00154212614
2023-05-02 15:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1863.0976745609
2023-05-02 16:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1861.43615449601
2023-05-02 16:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1860.10032059484
2023-05-02 16:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1861.04595523099
2023-05-02 16:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1859.89323507669
2023-05-02 17:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1855.68507979826
2023-05-02 17:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1858.82724097698
2023-05-02 17:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1857.29326362498
2023-05-02 17:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1859.09858112119
2023-05-02 18:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1861.35225792896
2023-05-02 18:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1863.23166858084
2023-05-02 18:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1862.17087455347
2023-05-02 18:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1871.22325083903
2023-05-02 19:00:00+00,DYDX,15M,ETH-USD,ETH,USD,1872.13856121618
2023-05-02 19:15:00+00,DYDX,15M,ETH-USD,ETH,USD,1876.34863695677
2023-05-02 19:30:00+00,DYDX,15M,ETH-USD,ETH,USD,1875.42321627121
2023-05-02 19:45:00+00,DYDX,15M,ETH-USD,ETH,USD,1874.91973941979
